0.0,-1.0,-0.5555555555555556,0.7391304347826086,-0.6666666666666666,-1.0,-0.2,0.05263157894736842,-0.5,-1.0,-0.7142857142857143,-0.5555555555555556,-0.2,-0.14285714285714285,0.0,-1.0,-0.07692307692307693,-0.8333333333333334,-0.6363636363636364,-0.6,0.6666666666666666,-0.6666666666666666,-0.8888888888888888,-0.6,-0.75,-0.8461538461538461,-0.8333333333333334
-1.0,0.0,0.75,-0.5294117647058824,-0.29411764705882354,0.3333333333333333,-1.0,-0.38461538461538464,-0.4117647058823529,0.6666666666666666,-0.4666666666666667,-0.2,-0.25,0.2,-1.0,-0.8,-0.3333333333333333,0.7,-0.6363636363636364,0.3333333333333333,-0.5,-0.8,-0.4,0.09090909090909091,-0.6,-0.06666666666666667,-1.0
-0.5555555555555556,0.75,0.0,-0.75,-0.6363636363636364,0.5,-1.0,-0.8,0.3333333333333333,0.25,-0.5555555555555556,0.14285714285714285,-1.0,-0.5,-1.0,-1.0,0.5,0.5384615384615384,-0.058823529411764705,0.8333333333333334,-1.0,-0.09090909090909091,0.3333333333333333,0.2,0.0,0.0,-1.0
0.7391304347826086,-0.5294117647058824,-0.75,0.0,-0.07692307692307693,-0.75,0.4,-0.6666666666666666,-1.0,-0.7894736842105263,-1.0,0.5,-0.25,-0.1111111111111111,-0.7777777777777778,0.0,-0.5,-0.7391304347826086,-0.5,-0.5384615384615384,0.75,0.14285714285714285,-0.8823529411764706,-0.06666666666666667,-0.75,0.14285714285714285,0.07692307692307693
-0.6666666666666666,-0.29411764705882354,-0.6363636363636364,-0.07692307692307693,0.0,-0.23076923076923078,0.25,-0.45454545454545453,-0.38461538461538464,-0.2,-1.0,-0.5714285714285714,-0.6666666666666666,0.6,-1.0,-0.6363636363636364,-0.1111111111111111,-0.6363636363636364,-0.875,0.14285714285714285,-0.75,-1.0,-0.5384615384615384,-0.8181818181818182,-0.6,-0.23076923076923078,-1.0
-1.0,0.3333333333333333,0.5,-0.75,-0.23076923076923078,0.0,-1.0,-0.6666666666666666,-0.23809523809523808,-0.1111111111111111,-0.5,-0.6363636363636364,-0.7777777777777778,-0.42857142857142855,-1.0,-1.0,-0.3333333333333333,-0.6,0.3333333333333333,0.1111111111111111,-1.0,-0.6,1.0,-0.7142857142857143,0.4,-0.5,-1.0
-0.2,-1.0,-1.0,0.4,0.25,-1.0,0.0,0.1111111111111111,-1.0,-0.5,-0.38461538461538464,-1.0,0.25,-0.3333333333333333,0.8181818181818182,0.6666666666666666,-1.0,-0.6,-0.5555555555555556,-1.0,0.0,-0.6666666666666666,-0.42857142857142855,-0.6666666666666666,-0.3333333333333333,-1.0,0.6363636363636364
0.05263157894736842,-0.38461538461538464,-0.8,-0.6666666666666666,-0.45454545454545453,-0.6666666666666666,0.1111111111111111,0.0,0.6,0.0,-0.4,0.45454545454545453,-0.29411764705882354,-0.45454545454545453,-1.0,-0.6,0.1111111111111111,-0.14285714285714285,0.17647058823529413,-0.1111111111111111,-0.5555555555555556,-0.16666666666666666,-0.75,-0.2222222222222222,-0.42857142857142855,0.25,-0.3684210526315789
-0.5,-0.4117647058823529,0.3333333333333333,-1.0,-0.38461538461538464,-0.23809523809523808,-1.0,0.6,0.0,-0.25,-1.0,-0.75,0.1111111111111111,0.14285714285714285,-0.3333333333333333,-1.0,-0.7777777777777778,0.2857142857142857,-0.3333333333333333,-0.38461538461538464,-0.6,0.1111111111111111,0.5,-0.45454545454545453,-0.23809523809523808,-0.2,-1.0
-1.0,0.6666666666666666,0.25,-0.7894736842105263,-0.2,-0.1111111111111111,-0.5,0.0,-0.25,0.0,-0.9090909090909091,0.5,-0.42857142857142855,-0.4,-1.0,-1.0,0.42857142857142855,-0.5789473684210527,-1.0,0.3333333333333333,-1.0,-0.6,-0.3333333333333333,0.0,-0.8,0.8181818181818182,-1.0
