0.0,0.07984410226345062,0.08089135587215424,0.013280510902404785,0.17802837491035461,0.06255922466516495,0.0426892414689064,0.015492197126150131,0.06015673279762268,0.021614661440253258,0.01788441464304924,0.0022770045325160027,0.019702695310115814,0.0666680634021759,0.02195511944591999
0.07984410226345062,0.0,0.0874963104724884,0.008470169268548489,0.029701946303248405,0.0056244260631501675,0.017332790419459343,0.02876596339046955,0.058138541877269745,0.03077954426407814,0.07305070012807846,0.03664642199873924,0.0,0.06952056288719177,0.03408636897802353
0.08089135587215424,0.0874963104724884,0.0,0.043447550386190414,0.027057025581598282,0.008272216655313969,0.01578277349472046,0.016933387145400047,0.040861375629901886,0.023616749793291092,0.07420101761817932,0.02822975628077984,0.016399765387177467,0.08951868116855621,0.0430767759680748
0.013280510902404785,0.008470169268548489,0.043447550386190414,0.0,0.033636245876550674,0.006710856221616268,0.2311187982559204,0.33624526858329773,0.08306074887514114,0.0077401273883879185,0.12659578025341034,0.03373037651181221,0.0,0.007753063924610615,0.06770821660757065
0.17802837491035461,0.029701946303248405,0.027057025581598282,0.033636245876550674,0.0,0.06412896513938904,0.04494136944413185,0.05806325003504753,0.09891922026872635,0.08727823942899704,0.025014888495206833,0.009736459702253342,0.019037552177906036,0.022519880905747414,0.08004741370677948
0.06255922466516495,0.0056244260631501675,0.008272216655313969,0.006710856221616268,0.06412896513938904,0.0,0.0063103558495640755,0.02722192369401455,0.06823540478944778,0.06525605171918869,0.007862572558224201,0.061304621398448944,0.004037064034491777,0.05415477231144905,0.02790019102394581
0.0426892414689064,0.017332790419459343,0.01578277349472046,0.2311187982559204,0.04494136944413185,0.0063103558495640755,0.0,0.3543705344200134,0.08922433853149414,0.0,0.027902856469154358,0.0254526324570179,0.0803038626909256,0.015168972313404083,0.05907869711518288
0.015492197126150131,0.02876596339046955,0.016933387145400047,0.33624526858329773,0.05806325003504753,0.02722192369401455,0.3543705344200134,0.0,0.02180422842502594,0.002853807294741273,0.06413121521472931,0.03928466886281967,0.004262471571564674,0.0014292887644842267,0.03133891895413399
0.06015673279762268,0.058138541877269745,0.040861375629901886,0.08306074887514114,0.09891922026872635,0.06823540478944778,0.08922433853149414,0.02180422842502594,0.0,0.03092629835009575,0.08391182124614716,0.04180324077606201,0.027289606630802155,0.02598482370376587,0.10537011176347733
0.021614661440253258,0.03077954426407814,0.023616749793291092,0.0077401273883879185,0.08727823942899704,0.06525605171918869,0.0,0.002853807294741273,0.03092629835009575,0.0,0.06629467010498047,0.012505678460001945,0.026316579431295395,0.03424210101366043,0.033648498356342316
0.01788441464304924,0.07305070012807846,0.07420101761817932,0.12659578025341034,0.025014888495206833,0.007862572558224201,0.027902856469154358,0.06413121521472931,0.08391182124614716,0.06629467010498047,0.0,0.07643499970436096,0.03286841884255409,0.024750910699367523,0.11461925506591797
0.0022770045325160027,0.03664642199873924,0.02822975628077984,0.03373037651181221,0.009736459702253342,0.061304621398448944,0.0254526324570179,0.03928466886281967,0.04180324077606201,0.012505678460001945,0.07643499970436096,0.0,0.0014554020017385483,0.00205056881532073,0.06983469426631927
0.019702695310115814,0.0,0.016399765387177467,0.0,0.019037552177906036,0.004037064034491777,0.0803038626909256,0.004262471571564674,0.027289606630802155,0.026316579431295395,0.03286841884255409,0.0014554020017385483,0.0,0.030549734830856323,0.0033722310326993465
0.0666680634021759,0.06952056288719177,0.08951868116855621,0.007753063924610615,0.022519880905747414,0.05415477231144905,0.015168972313404083,0.0014292887644842267,0.02598482370376587,0.03424210101366043,0.024750910699367523,0.00205056881532073,0.030549734830856323,0.0,0.04154571518301964
0.02195511944591999,0.03408636897802353,0.0430767759680748,0.06770821660757065,0.08004741370677948,0.02790019102394581,0.05907869711518288,0.03133891895413399,0.10537011176347733,0.033648498356342316,0.11461925506591797,0.06983469426631927,0.0033722310326993465,0.04154571518301964,0.0
