0.0,-1.0,-0.555555555556,0.714285714286,-0.714285714286,-1.0,-0.333333333333,-0.0588235294118,-0.4,-0.8,-0.8,-0.555555555556,-0.2,-0.142857142857,0.0,-1.0,-0.0769230769231,-0.833333333333,-0.636363636364,-0.6,0.666666666667,-0.666666666667,-0.882352941176,-0.454545454545,-0.666666666667,-0.846153846154,-0.75
-1.0,0.0,0.75,-0.529411764706,-0.2,0.333333333333,-1.0,-0.636363636364,-0.473684210526,0.666666666667,-0.375,-0.2,-0.666666666667,0.2,-1.0,-0.75,-0.333333333333,0.7,-0.636363636364,0.333333333333,-0.5,-0.8,-0.384615384615,0.0909090909091,-0.5,-0.0666666666667,-1.0
-0.555555555556,0.75,0.0,-0.714285714286,-0.666666666667,0.5,-1.0,-0.8,0.333333333333,0.25,-0.428571428571,-0.2,-1.0,-0.5,-1.0,0.0,0.333333333333,0.538461538462,0.0666666666667,0.777777777778,-1.0,-0.0909090909091,0.333333333333,0.2,0.0,0.0,-1.0
0.714285714286,-0.529411764706,-0.714285714286,0.0,-0.0769230769231,-0.75,0.4,-0.666666666667,-1.0,-0.789473684211,-1.0,0.5,-0.25,-0.111111111111,-0.777777777778,0.25,-0.5,-0.739130434783,-0.5,-0.538461538462,0.75,0.142857142857,-0.888888888889,-0.0666666666667,-0.733333333333,0.0,0.272727272727
-0.714285714286,-0.2,-0.666666666667,-0.0769230769231,0.0,-0.230769230769,0.25,-0.333333333333,-0.384615384615,-0.2,-1.0,-0.571428571429,-0.666666666667,0.5,-1.0,-0.636363636364,-0.111111111111,-0.692307692308,-0.875,0.0,-0.777777777778,-1.0,-0.538461538462,-0.8,-0.714285714286,-0.230769230769,-1.0
-1.0,0.333333333333,0.5,-0.75,-0.230769230769,0.0,-1.0,-0.714285714286,-0.238095238095,-0.111111111111,-0.5,-1.0,-0.714285714286,-0.333333333333,-1.0,-1.0,-0.333333333333,-0.6,0.333333333333,-0.142857142857,-1.0,-0.333333333333,1.0,-0.714285714286,0.333333333333,-0.5,-1.0
-0.333333333333,-1.0,-1.0,0.4,0.25,-1.0,0.0,0.111111111111,-1.0,-0.5,0.25,-1.0,0.25,0.0,0.818181818182,0.0,-1.0,-0.6,-0.555555555556,-1.0,0.0,-0.666666666667,-0.428571428571,-0.714285714286,-0.333333333333,-1.0,0.384615384615
-0.0588235294118,-0.636363636364,-0.8,-0.666666666667,-0.333333333333,-0.714285714286,0.111111111111,0.0,0.6,0.0,-0.454545454545,0.777777777778,-0.294117647059,-0.454545454545,-1.0,-0.6,0.111111111111,-0.142857142857,0.176470588235,-0.428571428571,-0.6,-0.0909090909091,-0.75,-0.222222222222,-0.428571428571,0.25,-0.222222222222
-0.4,-0.473684210526,0.333333333333,-1.0,-0.384615384615,-0.238095238095,-1.0,0.6,0.0,-0.25,-1.0,-0.666666666667,0.111111111111,0.142857142857,-0.230769230769,-1.0,-0.777777777778,0.285714285714,-0.333333333333,-0.272727272727,-0.6,0.428571428571,0.6,-0.777777777778,-0.368421052632,-0.5,-1.0
-0.8,0.666666666667,0.25,-0.789473684211,-0.2,-0.111111111111,-0.5,0.0,-0.25,0.0,-0.913043478261,0.5,-0.428571428571,-0.4,-1.0,-1.0,0.428571428571,-0.764705882353,-1.0,1.0,-1.0,-0.6,-0.6,0.0,-0.8,0.818181818182,-1.0
-0.8,-0.375,-0.428571428571,-1.0,-1.0,-0.5,0.25,-0.454545454545,-1.0,-0.913043478261,0.0,-0.333333333333,-0.333333333333,-0.25,-1.0,-0.428571428571,-0.777777777778,0.1875,0.142857142857,-0.2,-1.0,0.0,-0.75,-0.2,0.0,-0.428571428571,-0.571428571429
-0.555555555556,-0.2,-0.2,0.5,-0.571428571429,-1.0,-1.0,0.777777777778,-0.666666666667,0.5,-0.333333333333,0.0,-0.2,-0.2,-1.0,-0.75,0.111111111111,-0.25,0.333333333333,0.0,-1.0,-0.333333333333,-0.75,0.8,-0.333333333333,0.0769230769231,-0.230769230769
-0.2,-0.666666666667,-1.0,-0.25,-0.666666666667,-0.714285714286,0.25,-0.294117647059,0.111111111111,-0.428571428571,-0.333333333333,-0.2,0.0,-0.818181818182,-0.666666666667,-0.4,-0.428571428571,-0.230769230769,-1.0,-0.5,-0.75,-0.75,-0.777777777778,-0.666666666667,-0.875,0.333333333333,0.0
-0.142857142857,0.2,-0.5,-0.111111111111,0.5,-0.333333333333,0.0,-0.454545454545,0.142857142857,-0.4,-0.25,-0.2,-0.818181818182,0.0,-0.75,-0.2,-0.0909090909091,0.272727272727,0.375,-0.428571428571,-0.6,0.0,-0.333333333333,-0.8,0.111111111111,-0.538461538462,-0.777777777778
0.0,-1.0,-1.0,-0.777777777778,-1.0,-1.0,0.818181818182,-1.0,-0.230769230769,-1.0,-1.0,-1.0,-0.666666666667,-0.75,0.0,0.428571428571,-0.875,-1.0,-1.0,-1.0,0.428571428571,-0.846153846154,-1.0,-0.777777777778,-0.333333333333,-1.0,0.636363636364
-1.0,-0.75,0.0,0.25,-0.636363636364,-1.0,0.0,-0.6,-1.0,-1.0,-0.428571428571,-0.75,-0.4,-0.2,0.428571428571,0.0,-1.0,-0.5,-1.0,-1.0,0.0,-0.5,-1.0,-0.5,-0.777777777778,-0.818181818182,1.0
-0.0769230769231,-0.333333333333,0.333333333333,-0.5,-0.111111111111,-0.333333333333,-1.0,0.111111111111,-0.777777777778,0.428571428571,-0.777777777778,0.111111111111,-0.428571428571,-0.0909090909091,-0.875,-1.0,0.0,0.166666666667,-0.75,0.538461538462,0.0,-1.0,0.0,0.818181818182,-0.2,-0.818181818182,-0.6
